-1.528916855607245946e-02
-4.771394026903274382e-02
-7.519076095230631251e-01
-1.183148738470285455e+00
-2.269748866945348276e+00
-2.728321143839388618e+00
-3.141856549674878263e+00
-3.388625858481352893e+00
-3.924931638538481149e+00
-4.131419625308538457e+00
-4.059147265627476742e+00
-4.014243854225859387e+00
-5.428305711824583213e+00
-5.194086699949561847e+00
-3.001613010139172477e+00
-1.528916855607245946e-02
-4.771394026903274382e-02
-7.215318150219179882e-01
-1.569524442797187724e+00
-2.728321143839388618e+00
-3.063146860081366718e+00
-3.141856549674878263e+00
-3.109588277069475826e+00
-3.388625858481352893e+00
-3.930021559971771161e+00
-4.131419625308538457e+00
-4.058153790667186733e+00
-5.570813803697141964e+00
-5.194086699949561847e+00
-3.144914073796795773e+00
-3.528526481852013230e+00
-1.528916855607245946e-02
-4.771394026903274382e-02
-7.215318150219179882e-01
-1.773247515041490363e+00
-2.969360762921275931e+00
-3.141856549674878263e+00
-3.148246547768564607e+00
-3.924931638538481149e+00
-3.995842873757619262e+00
-4.091570766151729543e+00
-4.036016716883044531e+00
-5.746497540108104651e+00
-3.144914073796795773e+00
-3.336619334239518508e+00
